Time in Seconds,Acceleration_Z,OrientSensor_Azimuth,OrientSensor_Pitch,OrientSensor_Roll,FusedOrientation_Azimuth,FusedOrientation_Pitch,FusedOrientation_Roll,AccelOrient_Azimuth,AccelOrient_Pitch,AccelOrient_Roll
00:00.8,4.307679,284.23877,-23.274368,-0.56274235,0,0,0,7.504391167,-38.40426857,35.23851687
00:00.8,4.307679,284.23877,-23.274368,-0.56274235,0,0,0,7.504391167,-38.40426857,35.23851687
00:00.8,4.307679,284.23877,-23.274368,-0.56274235,0,0,0,7.504391167,-38.40426857,35.23851687
00:00.9,4.307679,284.23877,-23.274368,-0.56274235,0,0,0,7.504391167,-38.40426857,35.23851687
00:00.9,4.307679,284.23877,-23.274368,-0.56274235,0,0,0,7.504391167,-38.40426857,35.23851687
00:00.9,4.307679,284.23877,-23.274368,-0.56274235,0,0,0,7.504391167,-38.40426857,35.23851687
00:00.9,5.3359947,283.9909,-20.978413,-1.7818873,0,0,0,-37.73379671,-32.36531242,15.54928423
00:00.9,5.3359947,283.9909,-20.978413,-1.7818873,0,0,0,-37.73379671,-32.36531242,15.54928423
00:00.9,5.3359947,283.9909,-20.978413,-1.7818873,0,0,0,-37.73379671,-32.36531242,15.54928423
00:00.9,5.3359947,283.9909,-20.978413,-1.7818873,0,0,0,-37.73379671,-32.36531242,15.54928423
00:00.9,5.3359947,283.9909,-20.978413,-1.7818873,0,0,0,-37.73379671,-32.36531242,15.54928423
00:00.9,5.3359947,283.9909,-20.978413,-1.7818873,0,0,0,-37.73379671,-32.36531242,15.54928423
00:00.9,9.094521,283.75647,-18.505587,-3.2263837,0,0,0,-48.21361892,-24.70930728,16.49884274
00:00.9,9.094521,283.75647,-18.505587,-3.2263837,0,0,0,-48.21361892,-24.70930728,16.49884274
00:00.9,9.094521,283.75647,-18.505587,-3.2263837,0,0,0,-48.21361892,-24.70930728,16.49884274
00:00.9,9.094521,283.75647,-18.505587,-3.2263837,0,0,0,-48.21361892,-24.70930728,16.49884274
00:00.9,9.094521,283.75647,-18.505587,-3.2263837,0,0,0,-48.21361892,-24.70930728,16.49884274
00:00.9,9.094521,283.75647,-18.505587,-3.2263837,0,0,0,-48.21361892,-24.70930728,16.49884274
00:00.9,10.307682,283.4408,-16.595026,-4.1841397,0,0,0,-68.29303294,-20.30937454,7.622520142
00:00.9,10.307682,283.4408,-16.595026,-4.1841397,0,0,0,-68.29303294,-20.30937454,7.622520142
00:00.9,10.307682,283.4408,-16.595026,-4.1841397,0,0,0,-68.29303294,-20.30937454,7.622520142
00:00.9,10.307682,283.4408,-16.595026,-4.1841397,0,0,0,-68.29303294,-20.30937454,7.622520142
00:00.9,10.307682,283.4408,-16.595026,-4.1841397,0,0,0,-68.29303294,-20.30937454,7.622520142
00:00.9,9.138189,283.66455,-15.299719,-4.4963627,0,0,0,-92.02167703,-8.02537836,-15.85668372
00:00.9,9.138189,283.66455,-15.299719,-4.4963627,0,0,0,-92.02167703,-8.02537836,-15.85668372
00:00.9,9.138189,283.66455,-15.299719,-4.4963627,0,0,0,-92.02167703,-8.02537836,-15.85668372
00:00.9,9.138189,283.66455,-15.299719,-4.4963627,0,0,0,-92.02167703,-8.02537836,-15.85668372
00:00.9,9.138189,283.66455,-15.299719,-4.4963627,0,0,0,-92.02167703,-8.02537836,-15.85668372
00:00.9,9.138189,283.66455,-15.299719,-4.4963627,0,0,0,-92.02167703,-8.02537836,-15.85668372
00:00.9,7.9256268,285.13242,-13.916734,-3.7521112,0,0,0,-91.60809541,-7.198754715,-30.83830752
00:00.9,7.9256268,285.13242,-13.916734,-3.7521112,0,0,0,-91.60809541,-7.198754715,-30.83830752
00:00.9,7.9256268,285.13242,-13.916734,-3.7521112,0,0,0,-91.60809541,-7.198754715,-30.83830752
00:00.9,7.9256268,285.13242,-13.916734,-3.7521112,0,0,0,-91.60809541,-7.198754715,-30.83830752
00:00.9,7.9256268,285.13242,-13.916734,-3.7521112,0,0,0,-91.60809541,-7.198754715,-30.83830752
00:01.0,7.9256268,285.13242,-13.916734,-3.7521112,0,0,0,-91.60809541,-7.198754715,-30.83830752
00:01.0,6.6011996,287.7264,-12.186776,-2.1975863,0,0,0,-90.14390776,-6.604033923,-34.86113184
00:01.0,6.6011996,287.7264,-12.186776,-2.1975863,0,0,0,-90.14390776,-6.604033923,-34.86113184
00:01.0,6.6011996,287.7264,-12.186776,-2.1975863,0,0,0,-90.14390776,-6.604033923,-34.86113184
00:01.0,6.6011996,287.7264,-12.186776,-2.1975863,0,0,0,-90.14390776,-6.604033923,-34.86113184
00:01.0,6.6011996,287.7264,-12.186776,-2.1975863,0,0,0,-90.14390776,-6.604033923,-34.86113184
00:01.0,5.640481,290.6236,-9.981364,-0.32707605,0,0,0,-83.70462398,-10.2827038,-28.79703035
00:01.0,5.640481,290.6236,-9.981364,-0.32707605,0,0,0,-83.70462398,-10.2827038,-28.79703035
00:01.0,5.640481,290.6236,-9.981364,-0.32707605,0,0,0,-83.70462398,-10.2827038,-28.79703035
00:01.0,5.640481,290.6236,-9.981364,-0.32707605,0,0,0,-83.70462398,-10.2827038,-28.79703035
00:01.0,5.640481,290.6236,-9.981364,-0.32707605,0,0,0,-83.70462398,-10.2827038,-28.79703035
00:01.0,5.640481,290.6236,-9.981364,-0.32707605,0,0,0,-83.70462398,-10.2827038,-28.79703035
00:01.0,4.188038,292.96576,-7.1412435,0.999287,0,0,0,-81.9263774,-13.47975313,-42.19048148
00:01.0,4.188038,292.96576,-7.1412435,0.999287,0,0,0,-81.9263774,-13.47975313,-42.19048148
00:01.0,4.188038,292.96576,-7.1412435,0.999287,0,0,0,-81.9263774,-13.47975313,-42.19048148
00:01.0,4.188038,292.96576,-7.1412435,0.999287,0,0,0,-81.9263774,-13.47975313,-42.19048148
00:01.0,4.188038,292.96576,-7.1412435,0.999287,0,0,0,-81.9263774,-13.47975313,-42.19048148
00:01.0,4.188038,292.96576,-7.1412435,0.999287,0,0,0,-81.9263774,-13.47975313,-42.19048148
00:01.0,4.0701914,294.75998,-3.393509,1.6064265,0,0,0,-83.17818032,-0.623773856,-55.8616686
00:01.0,4.0701914,294.75998,-3.393509,1.6064265,0,0,0,-83.17818032,-0.623773856,-55.8616686
00:01.0,4.0701914,294.75998,-3.393509,1.6064265,0,0,0,-83.17818032,-0.623773856,-55.8616686
